,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,initial_list_status,application_type,RESULT
82,630278,807514,4400,4400,4400.0,0,14.09,150.61,D,15,City of Leesburg Gas Dept.,1,0,24000.0,Not Verified,69,0,https://lendingclub.com/browse/loanDetail.action?loan_id=630278,Borrower added on 12/27/10 > Looking to consolidate several smaller balance credit cards to simplify my monthly payment plan and take the cards out of the equation and avoid temptation. A step forward toward a debt-free me.<br/>,debt_consolidation,Simplify Debt,347xx,FL,19.75,0,6-May,0,9,0,51.5,11,0,INDIVIDUAL,RIGHT
83,37137320,39910045,5000,5000,5000.0,0,7.49,155.35,A,3,,-1,2,38000.0,Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=37137320,,other,Other,028xx,RI,17.5,0,Jun-98,1,7,0,29.3,15,0,INDIVIDUAL,RIGHT
84,8636024,10408053,4900,4900,4900.0,0,8.9,155.58,A,4,Director of Operations,3,0,96000.0,Source Verified,34,0,https://lendingclub.com/browse/loanDetail.action?loan_id=8636024,,debt_consolidation,Debt consolidation,787xx,TX,6.95,0,Jun-91,0,3,0,14.8,14,1,INDIVIDUAL,RIGHT
85,3930190,5023944,9500,9500,9500.0,0,15.8,332.97,C,12,Cowley College,10,1,40000.0,Verified,41,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3930190,,credit_card,Credit card refinancing,671xx,KS,29.72,0,Jan-98,1,11,0,90.1,15,0,INDIVIDUAL,RIGHT
86,1635398,1907590,30000,30000,29975.0,0,14.09,1027.11,B,9,Nationwide Children's Hospital (PAA),7,2,320000.0,Verified,47,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1635398,"Borrower added on 10/19/12 > My wife is moving away, and in this process we are planning to sell our house (the loan is to cover the shortfall on our mortgage, as the house lost some value)<br>",moving,Family Move,430xx,OH,11.26,0,5-Sep,1,9,0,73.4,15,0,INDIVIDUAL,RIGHT
87,45202123,48279835,24000,24000,24000.0,0,9.99,774.25,B,7,Principal Software Engineer,3,0,139730.0,Verified,16,1,https://lendingclub.com/browse/loanDetail.action?loan_id=45202123,,credit_card,Credit card refinancing,223xx,VA,29.89,0,Nov-00,2,26,0,89.5,33,1,INDIVIDUAL,RIGHT
88,14630696,16692981,10525,10525,10525.0,0,13.65,357.94,C,10,TLE,10,0,30000.0,Source Verified,29,0,https://lendingclub.com/browse/loanDetail.action?loan_id=14630696,,debt_consolidation,Debt consolidation,671xx,KS,22.51,1,Sep-99,0,6,0,46.0,22,1,INDIVIDUAL,WRONG
89,40257625,43122354,6000,6000,6000.0,0,6.92,184.7,A,3,Store manager,2,2,51800.0,Source Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=40257625,,debt_consolidation,Debt consolidation,057xx,VT,18.48,0,Apr-88,0,9,2,44.6,33,1,INDIVIDUAL,RIGHT
90,71866202,77051967,19000,19000,19000.0,1,17.27,474.88,D,16,Administrative assistant,4,1,38000.0,Not Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=71866202,,home_improvement,Home improvement,336xx,FL,28.24,0,Jul-99,0,29,0,4.5,49,1,INDIVIDUAL,RIGHT
91,3636529,4588801,10000,10000,10000.0,0,10.16,323.16,B,5,Sing for Hope,1,0,47500.0,Not Verified,42,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3636529,"Borrower added on 02/28/13 > To whom it may concern,<br>I recently got engaged and I'm trying to save money. Debt consolidation is the best way for me to accomplish that. <br>I sincerely appreciate your time and consideration in helping me achieve my goal of debt free in 36 months. <br>Thank you!<br>",debt_consolidation,36 Months to debt free,070xx,NJ,10.55,0,Feb-97,1,8,0,18.5,27,1,INDIVIDUAL,RIGHT
92,13497226,15549518,35000,35000,35000.0,0,12.49,1170.82,B,8,Quality,2,2,80000.0,Verified,29,0,https://lendingclub.com/browse/loanDetail.action?loan_id=13497226,,debt_consolidation,Debt consolidation,278xx,NC,13.83,0,4-Jun,1,7,0,95.2,16,1,INDIVIDUAL,RIGHT
93,81476666,87219597,4000,4000,4000.0,0,19.99,148.54,D,19,Student Support Coordinator,1,1,32000.0,Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=81476666,,other,Other,283xx,NC,35.03,0,Dec-91,0,5,0,98.2,28,1,INDIVIDUAL,WRONG
94,56553267,60235007,10000,10000,10000.0,0,12.69,335.03,C,11,Banquet Hsmn and AV Tech,10,0,45000.0,Verified,13,0,https://lendingclub.com/browse/loanDetail.action?loan_id=56553267,,credit_card,Credit card refinancing,113xx,NY,21.81,0,Apr-00,1,9,0,59.3,14,1,INDIVIDUAL,RIGHT
95,85599229,91718158,10000,10000,10000.0,0,14.49,344.01,C,13,Teacher,2,2,50000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85599229,,debt_consolidation,Debt consolidation,984xx,WA,22.1,0,11-Jul,1,15,0,41.8,20,1,INDIVIDUAL,RIGHT
96,73560659,78870453,5050,5050,4800.0,0,9.75,162.46,B,7,Driver,1,0,20000.0,Not Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=73560659,,other,Other,784xx,TX,1.83,0,Nov-96,1,4,0,5.3,6,0,INDIVIDUAL,WRONG
97,69653854,74660617,18000,18000,18000.0,0,12.88,605.52,C,11,Foreman Carpenter,10,1,79000.0,Source Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=69653854,,credit_card,Credit card refinancing,701xx,LA,20.59,0,May-93,0,19,0,60.5,26,1,INDIVIDUAL,RIGHT
98,26047767,28500697,27000,27000,27000.0,1,16.29,660.79,D,16,Federal Officer,10,0,82302.0,Source Verified,25,0,https://lendingclub.com/browse/loanDetail.action?loan_id=26047767,,debt_consolidation,Debt consolidation,300xx,GA,25.55,0,May-93,0,13,0,48.6,29,0,INDIVIDUAL,WRONG
99,21191656,23494448,12000,12000,12000.0,1,12.99,273.0,C,10,,-1,0,46000.0,Not Verified,26,1,https://lendingclub.com/browse/loanDetail.action?loan_id=21191656,,home_improvement,Home improvement,229xx,VA,22.44,0,1-Sep,3,7,0,68.5,26,1,INDIVIDUAL,WRONG
100,11966297,13958452,12075,12075,12075.0,0,14.16,413.99,C,11,Sr. Technician,4,0,95000.0,Not Verified,31,1,https://lendingclub.com/browse/loanDetail.action?loan_id=11966297,Borrower added on 02/18/14 > I will use this loan to pay off higher interest credit cards as well as purchase new bedroom sets for the kids.<br>,credit_card,Credit card refinancing,930xx,CA,2.63,0,10-Jul,0,6,0,59.9,6,0,INDIVIDUAL,WRONG
101,62205172,66401887,15000,15000,15000.0,0,6.24,458.04,A,1,owner,2,2,80600.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=62205172,,credit_card,Credit card refinancing,010xx,MA,12.4,1,Oct-99,0,8,0,45.0,24,0,INDIVIDUAL,RIGHT
102,64089056,68519833,4800,4800,4800.0,0,15.41,167.37,D,15,,-1,0,20000.0,Verified,10,0,https://lendingclub.com/browse/loanDetail.action?loan_id=64089056,,debt_consolidation,Debt consolidation,606xx,IL,21.54,0,Oct-00,1,6,1,56.1,9,0,INDIVIDUAL,RIGHT
103,50526728,53906500,12000,12000,12000.0,0,12.29,400.07,C,10,Firefighter,1,2,54000.0,Not Verified,15,0,https://lendingclub.com/browse/loanDetail.action?loan_id=50526728,,debt_consolidation,Debt consolidation,373xx,TN,16.74,0,5-May,2,12,0,35.1,20,1,INDIVIDUAL,RIGHT
104,3152829,3865495,21600,21600,21600.0,0,11.14,708.07,B,6,Trane,8,2,520000.0,Source Verified,44,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3152829,Borrower added on 01/15/13 > Credit Card refinance<br>,credit_card,Loan,631xx,MO,1.19,0,Apr-00,0,7,0,86.4,31,0,INDIVIDUAL,RIGHT
105,69652466,74659187,25000,25000,25000.0,1,7.89,505.46,A,4,Customer Services,8,1,125000.0,Source Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=69652466,,credit_card,Credit card refinancing,117xx,NY,15.88,0,Nov-72,0,17,0,32.2,50,1,INDIVIDUAL,RIGHT
106,6454882,7997011,12000,12000,12000.0,1,15.1,286.1,C,11,IT Development manager,10,2,114000.0,Verified,35,0,https://lendingclub.com/browse/loanDetail.action?loan_id=6454882,,debt_consolidation,Consolidate and save on interest,303xx,GA,8.77,0,May-00,0,10,0,66.3,26,1,INDIVIDUAL,RIGHT
107,10175002,1368033,10000,10000,10000.0,0,14.98,346.78,C,12,Lead Stock,8,0,32000.0,Not Verified,33,0,https://lendingclub.com/browse/loanDetail.action?loan_id=10175002,,debt_consolidation,Consolidate Debt,015xx,MA,17.93,0,5-Nov,0,8,0,77.9,14,1,INDIVIDUAL,RIGHT
108,80738185,86452898,18000,18000,18000.0,1,11.47,395.78,B,9,Owner/Manager,7,2,75000.0,Not Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=80738185,,debt_consolidation,Debt consolidation,891xx,NV,8.42,0,Jul-99,0,13,0,9.9,26,1,INDIVIDUAL,RIGHT
109,43315144,46331857,19000,19000,19000.0,1,20.49,508.45,E,23,Preservation Manager,4,0,85000.0,Source Verified,16,1,https://lendingclub.com/browse/loanDetail.action?loan_id=43315144,,debt_consolidation,Debt consolidation,910xx,CA,9.27,0,Sep-96,0,13,0,72.4,22,1,INDIVIDUAL,RIGHT
110,51886438,55316158,27000,27000,27000.0,1,13.33,618.78,C,12,OFFICE MANAGER,2,2,95880.0,Source Verified,15,0,https://lendingclub.com/browse/loanDetail.action?loan_id=51886438,,debt_consolidation,Debt consolidation,421xx,KY,20.31,1,Oct-00,2,12,0,77.6,41,1,INDIVIDUAL,RIGHT
111,73943182,79280896,21000,21000,21000.0,1,6.49,410.79,A,1,Manager,8,2,65000.0,Not Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=73943182,,credit_card,Credit card refinancing,983xx,WA,22.58,1,Aug-92,0,19,0,23.5,27,1,INDIVIDUAL,RIGHT
112,3356649,4170233,21000,21000,21000.0,0,13.11,708.69,B,8,nyc dept of finance,10,0,80000.0,Verified,43,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3356649,Borrower added on 02/05/13 > debt consolidation<br><br> Borrower added on 02/05/13 > debt consolidation<br>,debt_consolidation,consolidation,112xx,NY,11.22,0,Mar-88,3,7,0,76.9,30,1,INDIVIDUAL,RIGHT
113,1385687,1631104,7800,7800,7550.0,0,8.9,247.71,A,4,Oneida savings bank,10,0,37000.0,Not Verified,50,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1385687,Borrower added on 06/25/12 > Looking to consolidate our bills so we can start looking to buy a house in the next year bc we just got married in may<br>,debt_consolidation,Debt consolidation,130xx,NY,26.56,0,1-Mar,0,10,0,60.2,28,0,INDIVIDUAL,RIGHT
114,39602078,42425939,5000,5000,5000.0,0,15.61,174.66,D,15,Card Service Rep,9,0,39000.0,Source Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=39602078,,debt_consolidation,Debt consolidation,201xx,VA,33.63,0,3-Sep,1,6,0,14.3,13,0,INDIVIDUAL,RIGHT
115,56380299,60052016,18000,18000,18000.0,1,11.53,396.11,B,9,support service specialist,10,2,80356.0,Not Verified,13,1,https://lendingclub.com/browse/loanDetail.action?loan_id=56380299,,credit_card,Credit card refinancing,802xx,CO,13.09,0,Aug-96,0,13,0,28.6,30,1,INDIVIDUAL,WRONG
116,42474064,45440822,20000,20000,20000.0,1,13.33,458.41,C,12,systems analyst,10,2,108000.0,Verified,18,1,https://lendingclub.com/browse/loanDetail.action?loan_id=42474064,,debt_consolidation,Debt consolidation,070xx,NJ,9.43,0,Apr-87,0,8,0,68.4,9,1,INDIVIDUAL,WRONG
117,90102053,96552140,14000,14000,14000.0,1,15.59,337.32,C,14,Merchandiser,5,0,68000.0,Source Verified,0,0,https://lendingclub.com/browse/loanDetail.action?loan_id=90102053,,other,Other,959xx,CA,7.26,0,11-Jun,0,3,0,9.4,5,1,INDIVIDUAL,RIGHT
118,12948338,14980516,12000,12000,12000.0,0,21.18,452.92,E,22,,-1,0,45000.0,Verified,30,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12948338,,debt_consolidation,Debt consolidation,864xx,AZ,16.8,0,Jan-90,1,11,0,77.4,14,1,INDIVIDUAL,RIGHT
119,48607147,51855991,30000,30000,30000.0,0,7.89,938.4,A,4,"AVP, Mortgage Lending Manager",10,0,80000.0,Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=48607147,,debt_consolidation,Debt consolidation,104xx,NY,1.63,0,1-May,2,18,0,14.7,29,1,INDIVIDUAL,RIGHT
120,30525845,33079033,17875,17875,17875.0,1,19.52,468.99,E,21,Forklift Technician,7,0,49920.0,Verified,23,1,https://lendingclub.com/browse/loanDetail.action?loan_id=30525845,,credit_card,Credit card refinancing,028xx,RI,33.24,0,Jan-00,0,18,0,86.0,27,1,INDIVIDUAL,RIGHT
121,5759076,7191245,26400,26400,26400.0,1,17.77,667.15,D,15,Fairway Independent Mortgage Corp,3,2,199000.0,Verified,39,0,https://lendingclub.com/browse/loanDetail.action?loan_id=5759076,"Borrower added on 06/11/13 > I would like to payoff and close three high interest credit cards and use this loan to eliminate the debt faster!  I would also pay off a tax bill that I received this year.  This will save me almost $400 per month so if I pay extra, I can pay it all off so much faster<br><br>  Borrower added on 06/12/13 > I have never been late on a payment and looking to better my overall financial health.  This will eliminate the majority of my revolving debt and allow me to expedite the repayment process.  Thank you for your consideration.<br>",debt_consolidation,Pay off High Credit Card Debt & Close,280xx,NC,13.5,0,1-May,1,14,0,93.5,39,0,INDIVIDUAL,WRONG
122,44796238,47873988,12350,12350,12350.0,1,18.84,319.27,E,21,Owner,10,2,96000.0,Not Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=44796238,,debt_consolidation,Debt consolidation,490xx,MI,27.23,0,Jan-86,0,8,2,100.2,20,0,INDIVIDUAL,RIGHT
123,55198823,58769556,10000,10000,10000.0,0,9.17,318.53,B,6,Supply & Equipment Handler,1,0,35000.0,Not Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=55198823,,debt_consolidation,Debt consolidation,070xx,NJ,13.58,1,8-Mar,0,4,0,63.1,5,1,INDIVIDUAL,RIGHT
124,8964714,1104460,25000,25000,25000.0,0,8.9,794.04,A,4,Senior Software Engineer,1,0,115000.0,Source Verified,34,0,https://lendingclub.com/browse/loanDetail.action?loan_id=8964714,,debt_consolidation,Debt consolidation,100xx,NY,8.51,0,3-May,0,12,0,57.5,21,1,INDIVIDUAL,RIGHT
125,70580686,75654415,8000,8000,8000.0,0,9.75,257.21,B,7,Customer Service,1,1,35000.0,Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=70580686,,debt_consolidation,Debt consolidation,023xx,MA,29.2,1,Nov-80,0,14,1,75.5,32,1,INDIVIDUAL,RIGHT
126,3931614,5025515,6500,6500,6500.0,0,15.31,226.39,C,11,Cambridge security services corp,1,0,22000.0,Not Verified,40,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3931614,,debt_consolidation,Card,104xx,NY,13.26,0,7-Jul,1,17,0,51.7,20,1,INDIVIDUAL,RIGHT
127,11728471,13700672,29325,29325,29325.0,1,22.4,816.53,E,22,Construction Manager,5,2,70000.0,Verified,31,0,https://lendingclub.com/browse/loanDetail.action?loan_id=11728471,Borrower added on 02/13/14 > I am asking for the loan to reduce my debt. I am asking for this amount to pay off credit cards with high interest and no end date in sight. With this loan i will have an end date and i can be debt free shortly. also to pay off vehicle loan. trying to make one payment instead of ten and end debt.<br>,debt_consolidation,Debt consolidation,591xx,MT,27.04,1,2-Aug,0,10,0,82.5,35,0,INDIVIDUAL,WRONG
128,37138003,39910798,12000,12000,12000.0,1,11.44,263.16,B,8,Sales,1,0,50000.0,Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=37138003,,credit_card,Credit card refinancing,197xx,DE,23.57,0,Oct-97,0,11,0,47.6,23,1,INDIVIDUAL,WRONG
129,76698866,82227593,25000,25000,25000.0,0,9.75,803.69,B,7,Project Manager,10,2,84000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=76698866,,debt_consolidation,Debt consolidation,291xx,SC,15.56,0,Jun-93,1,13,0,11.0,29,1,INDIVIDUAL,RIGHT
130,85698982,91817901,8000,8000,8000.0,0,15.59,279.58,C,14,Enviormental Service Worker,3,0,32000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85698982,,credit_card,Credit card refinancing,142xx,NY,18.66,0,11-Aug,0,11,0,42.9,13,1,INDIVIDUAL,RIGHT
131,7729329,9430835,26400,26400,26350.0,0,11.99,876.76,B,7,City Administrator,2,0,102000.0,Verified,34,0,https://lendingclub.com/browse/loanDetail.action?loan_id=7729329,Borrower added on 11/04/13 > Auto loan and debt consolidation<br>,debt_consolidation,Porshe,960xx,CA,8.03,1,Sep-97,0,9,0,74.7,29,0,INDIVIDUAL,WRONG
132,13837577,15819910,10000,10000,10000.0,0,7.62,311.61,A,2,,-1,0,60000.0,Verified,29,0,https://lendingclub.com/browse/loanDetail.action?loan_id=13837577,,home_improvement,Home improvement,432xx,OH,23.13,3,Sep-81,1,9,0,43.0,22,1,INDIVIDUAL,RIGHT
133,58742296,62605008,18000,18000,18000.0,1,11.53,396.1,B,9,Quality Technician,1,2,71000.0,Verified,12,0,https://lendingclub.com/browse/loanDetail.action?loan_id=58742296,,debt_consolidation,Debt consolidation,427xx,KY,23.9,0,Aug-93,2,16,0,45.0,25,1,INDIVIDUAL,WRONG
134,36330157,39041478,28775,28775,28775.0,1,21.99,794.58,E,24,Head Custodian,10,1,60000.0,Source Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=36330157,,debt_consolidation,Debt consolidation,910xx,CA,8.15,0,Nov-99,1,6,0,52.1,20,1,INDIVIDUAL,RIGHT
135,45494172,48411886,10000,10000,10000.0,0,9.17,318.77,B,6,Judge,7,1,45000.0,Not Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=45494172,,credit_card,Credit card refinancing,776xx,TX,27.93,1,Sep-98,0,17,1,47.7,30,1,INDIVIDUAL,RIGHT
136,69792195,74795909,10000,10000,10000.0,0,9.8,321.52,B,7,Carpentar,3,2,70000.0,Not Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=69792195,,debt_consolidation,Debt consolidation,925xx,CA,21.47,0,9-Sep,0,11,0,32.8,17,1,INDIVIDUAL,RIGHT
137,1272698,1516465,2400,2400,2400.0,0,9.76,77.44,B,5,MG Enginner,10,2,80000.0,Not Verified,52,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1272698,"Borrower added on 05/04/12 > This loan is for the additional money to pay motorcycle in cast since i only have4,000 csah in hand.<br>",car,car loan,070xx,NJ,0.87,2,Dec-84,0,7,0,14.0,27,0,INDIVIDUAL,WRONG
138,77576987,83191917,16800,16800,16800.0,0,14.46,578.06,C,13,F&P Operator,10,2,40000.0,Verified,4,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77576987,,debt_consolidation,,441xx,OH,14.96,0,2-Dec,1,8,0,55.6,10,1,INDIVIDUAL,RIGHT
139,86377137,92557850,3600,3600,3600.0,0,13.49,122.04,C,11,Nurse,8,2,60000.0,Source Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=86377137,,credit_card,Credit card refinancing,066xx,CT,17.44,1,6-Apr,1,13,0,62.9,27,1,INDIVIDUAL,RIGHT
140,61433137,65551963,6400,6400,6400.0,0,9.99,206.46,B,7,Maintaince,10,2,35000.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=61433137,,debt_consolidation,Debt consolidation,635xx,MO,10.04,0,Sep-88,0,7,0,32.5,13,0,INDIVIDUAL,RIGHT
141,12566754,14578931,31900,31900,31900.0,0,15.31,1110.83,C,13,Registered Nurse,7,2,97000.0,Source Verified,30,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12566754,Borrower added on 03/09/14 > Debt consolidation-<br>,debt_consolidation,Debt consolidation,906xx,CA,10.34,2,Dec-96,0,10,0,70.0,31,0,INDIVIDUAL,WRONG
142,2474616,2966768,8500,8500,8500.0,0,6.03,259.14,A,0,,-1,2,135000.0,Source Verified,45,0,https://lendingclub.com/browse/loanDetail.action?loan_id=2474616,,credit_card,Master Card Payoff,654xx,MO,12.8,0,Jan-93,0,12,0,43.0,46,0,INDIVIDUAL,RIGHT
143,76194988,81704825,10000,10000,10000.0,0,5.32,301.34,A,0,teacher,10,2,92000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=76194988,,home_improvement,Home improvement,430xx,OH,10.22,1,Apr-99,0,18,0,6.6,32,1,INDIVIDUAL,RIGHT
144,54334568,57915333,15000,15000,15000.0,1,15.61,361.63,D,15,supervisor,10,0,67000.0,Verified,14,1,https://lendingclub.com/browse/loanDetail.action?loan_id=54334568,,credit_card,Credit card refinancing,201xx,VA,30.76,0,3-Sep,0,18,0,34.7,35,1,INDIVIDUAL,WRONG
145,39719779,42543519,4500,4500,4500.0,0,17.86,162.19,D,19,retail store,2,0,16000.0,Verified,20,1,https://lendingclub.com/browse/loanDetail.action?loan_id=39719779,,debt_consolidation,Debt consolidation,104xx,NY,18.7,0,6-Aug,2,13,0,36.1,14,0,INDIVIDUAL,WRONG
146,3064652,3736824,12000,12000,11975.0,0,14.09,411.05,B,9,Wakefern Food Corp / PriceRite,4,0,52156.0,Not Verified,44,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3064652,"Borrower added on 01/06/13 > This loan is intended to help refinance my high-interest debt (primarily Credit Cards), some of which have 25% or higher APR. By refinancing at this lower rate, I will be able to put more money towards principal each month and eliminate my debt faster than otherwise possible.<br>",debt_consolidation,Loan to Consolidate High-Interest Debt,180xx,PA,28.99,0,2-Oct,1,16,0,86.2,23,0,INDIVIDUAL,RIGHT
147,85166338,91259050,12800,12800,12800.0,1,13.99,297.99,C,12,Licensing Coordinator,10,2,51000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85166338,,debt_consolidation,Debt consolidation,554xx,MN,8.12,0,6-May,0,10,1,43.1,18,1,INDIVIDUAL,RIGHT
148,6886587,8528601,5600,5600,5600.0,0,12.35,186.85,B,8,Senior Operations Inc,10,0,48000.0,Not Verified,36,0,https://lendingclub.com/browse/loanDetail.action?loan_id=6886587,,credit_card,Credit Card Refinance,601xx,IL,25.38,0,Jun-93,1,17,1,50.7,25,0,INDIVIDUAL,RIGHT
149,42974433,45971156,18000,18000,17900.0,0,8.18,565.51,B,5,Instructor of Mathematics,10,0,60000.0,Source Verified,18,0,https://lendingclub.com/browse/loanDetail.action?loan_id=42974433,,credit_card,Credit card refinancing,829xx,WY,22.08,0,Oct-98,0,8,0,96.7,17,0,INDIVIDUAL,RIGHT
150,81355297,87098133,5000,5000,5000.0,0,11.47,165.04,B,9,Senor Planner,1,2,80000.0,Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=81355297,,debt_consolidation,Debt consolidation,030xx,NH,20.91,0,4-Aug,0,11,0,80.2,17,1,INDIVIDUAL,RIGHT
151,82367455,88248182,14400,14400,14400.0,1,14.49,339.1,C,13,Infomation Technology Specialist 3,8,0,74324.0,Source Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=82367455,,debt_consolidation,Debt consolidation,122xx,NY,17.32,3,8-Aug,1,8,1,30.0,16,1,INDIVIDUAL,RIGHT
